upedonid,peiid,pedon_key,site_key,siteiid,usiteid,pedlabsampnum,Yearlabel,year_source,samp_classdate,site_obsdate,TAXORDER,TAXSUBORDER,GREATGROUP,SUBGROUP,PARTICLESIZE,latitude,longitude,state_key,county_key
S1959IA191031,1071435,71150,69174,1079276,S1959IA191031,X191480-7-2,2014,site_obsdate,,7/17/2014 0:00,,,,,,43.4615162,-92.0086768,3963,4913
S1959IA191032,1071436,71151,69175,1079277,S1959IA191032,X191483-11-3,2014,site_obsdate,,7/17/2014 0:00,,,,,,43.2344431,-91.9927261,3963,4913
S1959IA191035,1071438,71154,69178,1079279,S1959IA191035,X19170-1-0,2014,site_obsdate,,7/17/2014 0:00,,,,,,43.257146,-91.7961029,3963,4913
S1959IA191036,1071497,71155,69179,1079350,S1959IA191036,X191489-1-0,2014,site_obsdate,7/21/2014 0:00,7/21/2014 0:00,,,,,,43.1523399,-91.7434181,3963,4913
S1959IA191037,1071498,71156,69180,1079351,S1959IA191037,X191491-3-1,2014,site_obsdate,7/21/2014 0:00,7/21/2014 0:00,,,,,,43.2116733,-92.0468311,3963,4913
S1959IA191038,1071499,71157,69181,1079352,S1959IA191038,X1914862-1-0,2014,site_obsdate,7/21/2014 0:00,7/21/2014 0:00,,,,,,43.3157588,-91.9091288,3963,4913
S1959IA191039,1071500,71158,69182,1079353,S1959IA191039,X191651,2014,site_obsdate,7/21/2014 0:00,7/21/2014 0:00,,,,,,43.1112415,-91.9241384,3963,4913
S1959IA191040,1071501,71159,69183,1079354,S1959IA191040,X191704-7-2,2014,site_obsdate,7/21/2014 0:00,7/21/2014 0:00,,,,,,43.2331312,-91.6128696,3963,4913
S1959IA191041,1071502,71160,69184,1079355,S1959IA191041,X191713-3-1,2014,site_obsdate,7/21/2014 0:00,7/21/2014 0:00,,,,,,43.2703409,-92.0527855,3963,4913
S1959IA191042,1071503,71161,69185,1079356,S1959IA191042,X191725-1-1,2014,site_obsdate,7/21/2014 0:00,7/21/2014 0:00,,,,,,43.2843134,-92.024912,3963,4913
S1959IA191043,1071504,71162,69186,1079357,S1959IA191043,X191725-1-1B,2014,site_obsdate,7/21/2014 0:00,7/21/2014 0:00,,,,,,43.050621032714844,-91.8050611,3963,4913
S1959IA191044,1071505,71163,69187,1079358,S1959IA191044,X191771-3-1,2014,site_obsdate,7/21/2014 0:00,7/21/2014 0:00,,,,,,43.3567336,-92.0657131,3963,4913
S1959IA191046,1071507,71164,69188,1079360,S1959IA191046,X191926-1,2014,site_obsdate,7/22/2014 0:00,7/22/2014 0:00,,,,,,43.1515903,-91.7435575,3963,4913
S1959IA191048,1071508,71165,69189,1079361,S1959IA191048,X191782-3-1,2014,site_obsdate,7/22/2014 0:00,7/22/2014 0:00,,,,,,43.1233336,-91.9883892,3963,4913
S1959IA191051,1071509,71166,69190,1079362,S1959IA191051,X1914861-2-1,2014,site_obsdate,7/22/2014 0:00,7/22/2014 0:00,,,,,,43.4931747,-91.6607775,3963,4913
S1959IA191053,1071510,71167,69191,1079363,S1959IA191053,X1914870-1-0,2014,site_obsdate,7/22/2014 0:00,7/22/2014 0:00,,,,,,43.2555801,-91.8704159,3963,4913
S1959IA191054,1071511,71168,69192,1079364,S1959IA191054,X1917000-1-0,2014,site_obsdate,7/22/2014 0:00,7/22/2014 0:00,,,,,,43.3273013,-91.7120792,3963,4913
S1959IA191055,1071512,71169,69193,1079365,S1959IA191055,X1917002-1-0,2014,site_obsdate,7/22/2014 0:00,7/22/2014 0:00,,,,,,43.4068609,-91.8999381,3963,4913
S1959IA191056,1071513,71170,69194,1079366,S1959IA191056,X1917003-1-0,2014,site_obsdate,7/22/2014 0:00,7/22/2014 0:00,,,,,,43.2512746,-91.8091622,3963,4913
S1959IA191057,1071514,71171,69195,1079367,S1959IA191057,X1918700-1-0,2014,site_obsdate,7/22/2014 0:00,7/22/2014 0:00,,,,,,43.3148638,-91.9430055,3963,4913
S1959IA191061,1071515,71172,69196,1079368,S1959IA191061,X191163X-203,2014,site_obsdate,7/22/2014 0:00,7/22/2014 0:00,,,,,,43.0971368,-91.8487357,3963,4913
S1962IA065001,1071543,71178,69202,1081496,S1962IA065001,X65267-2-1,2014,site_obsdate,7/28/2014 0:00,7/28/2014 0:00,,,,,,43.0547887,-92.0811043,3963,4850
S1962IA065002,1071587,71179,69203,1081540,S1962IA065002,X65776-1-1,2014,site_obsdate,7/28/2014 0:00,8/6/2014 0:00,,,,,,43.0577535,-92.0673726,3963,4850
S1962IA065003,1071544,71180,69204,1081497,S1962IA065003,X65482-4-1,2014,site_obsdate,,7/28/2014 0:00,,,,,,43.0581688,-92.0628529,3963,4850
S1962IA065004,1071545,71181,69205,1081498,S1962IA065004,X65302,2014,site_obsdate,7/28/2014 0:00,7/28/2014 0:00,,,,,,43.0750434,-92.0628491,3963,4850
S1962IA065005,1071546,71182,69206,1081499,S1962IA065005,X65285-2-1,2014,site_obsdate,7/28/2014 0:00,7/28/2014 0:00,,,,,,43.0629006,-92.0623559,3963,4850
S1962IA065006,1071547,71183,69207,1081500,S1962IA065006,X65285-2-1B,2014,site_obsdate,7/28/2014 0:00,7/28/2014 0:00,,,,,,43.056249,-92.07733917236328,3963,4850
S1962IA065007,1071548,71184,69208,1081501,S1962IA065007,X65491,2014,site_obsdate,7/28/2014 0:00,7/28/2014 0:00,,,,,,43.0453386,-92.0381796,3963,4850
S1962IA065008,1071549,71185,69209,1081502,S1962IA065008,X657W1-1,2014,site_obsdate,7/28/2014 0:00,7/28/2014 0:00,,,,,,43.0583538,-91.7220839,3963,4850
S1962IA065011,1071551,71187,69211,1081504,S1962IA065011,X65826-1-1,2014,site_obsdate,7/31/2014 0:00,7/31/2014 0:00,,,,,,43.0159343,-91.7591901,3963,4850
S1962IA065012,1071552,71188,69212,1081505,S1962IA065012,X65826-1-2,2014,site_obsdate,7/31/2014 0:00,7/31/2014 0:00,,,,,,43.0127574,-91.7437574,3963,4850
S1962IA065013,950894,71189,69213,968206,S1962IA065013,X65308D-1-0,2013,site_obsdate,12/20/2013 0:00,12/20/2013 0:00,,,,,,42.9735624,-91.6456763,3963,4850
S1962IA065014,1071553,71190,69214,1081506,S1962IA065014,X65771-7-1,2014,site_obsdate,7/31/2014 0:00,7/31/2014 0:00,,,,,,43.0336066,-91.6060708,3963,4850
S1962IA065015,1071554,71191,69215,1081507,S1962IA065015,X65713N-7-1,2014,site_obsdate,7/31/2014 0:00,7/31/2014 0:00,,,,,,42.9726829,-91.6265665,3963,4850
S1962IA065016,1071555,71192,69216,1081508,S1962IA065016,X65714N-4-1,2014,site_obsdate,7/31/2014 0:00,7/31/2014 0:00,,,,,,42.9714759,-91.6314629,3963,4850
S1962IA065018,1071556,71193,69217,1081509,S1962IA065018,X65207-4-1,2014,site_obsdate,8/1/2014 0:00,8/1/2014 0:00,,,,,,43.0782315,-92.0428649,3963,4850
S1962IA065019,1071557,71194,69218,1081510,S1962IA065019,X65480F-16-2,2014,site_obsdate,8/1/2014 0:00,8/1/2014 0:00,,,,,,43.0273936,-91.7093764,3963,4850
S1962IA065020,1071558,71195,69219,1081511,S1962IA065020,X65480F-162B,2014,site_obsdate,8/1/2014 0:00,8/1/2014 0:00,,,,,,42.9234892,-91.7932797,3963,4850
S1962IA065021,1071559,71196,69220,1081512,S1962IA065021,X65487E-1-0,2014,site_obsdate,8/1/2014 0:00,8/1/2014 0:00,,,,,,42.9338153,-92.0627592,3963,4850
S1962IA065023,1071561,71198,69222,1081514,S1962IA065023,X65119-5-1,2014,site_obsdate,8/1/2014 0:00,8/1/2014 0:00,,,,,,42.7638491,-91.6852517,3963,4850
S1962IA065024,1071562,71199,69223,1081515,S1962IA065024,X65151-1-1,2014,site_obsdate,8/4/2014 0:00,8/4/2014 0:00,,,,,,42.9856176,-91.6328994,3963,4850
S1962IA065025,1071563,71200,69224,1081516,S1962IA065025,X65152-1-1,2014,site_obsdate,8/4/2014 0:00,8/4/2014 0:00,,,,,,43.0335022,-91.7524512,3963,4850
S1962IA065026,1071564,71201,69225,1081517,S1962IA065026,X65202-1-1,2014,site_obsdate,8/4/2014 0:00,8/4/2014 0:00,,,,,,43.0532726,-91.9028648,3963,4850
S1962IA065027,1071565,71202,69226,1081518,S1962IA065027,X65781,2014,site_obsdate,8/4/2014 0:00,8/4/2014 0:00,,,,,,42.9222601,-91.9433735,3963,4850
S1962IA065028,1071566,71203,69227,1081519,S1962IA065028,X65395A-4-1,2014,site_obsdate,8/4/2014 0:00,8/4/2014 0:00,,,,,,42.8015066,-91.941751,3963,4850
S1962IA065032,1071570,71207,69231,1081523,S1962IA065032,X65444-1-1,2014,site_obsdate,8/4/2014 0:00,8/4/2014 0:00,,,,,,42.9850719,-91.6443641,3963,4850
S1962IA065033,1071571,71208,69232,1081524,S1962IA065033,X65726-2-1,2014,site_obsdate,8/5/2014 0:00,8/5/2014 0:00,,,,,,42.9484553,-91.6223721,3963,4850
S1962IA065034,1071572,71209,69233,1081525,S1962IA065034,X65198A-3-1,2014,site_obsdate,8/5/2014 0:00,8/5/2014 0:00,,,,,,42.9361383,-92.0712089,3963,4850
S1962IA065036,1071573,71211,69235,1081526,S1962IA065036,X65763-8-1,2014,site_obsdate,8/5/2014 0:00,8/5/2014 0:00,,,,,,43.0161304,-91.7655208,3963,4850
S1962IA065037,1071574,71212,69236,1081527,S1962IA065037,X65492-1-0,2014,site_obsdate,8/5/2014 0:00,8/5/2014 0:00,,,,,,42.8408369,-91.6455695,3963,4850
S1962IA065039,1071575,71214,69238,1081528,S1962IA065039,X65408-4-1,2014,site_obsdate,8/5/2014 0:00,8/5/2014 0:00,,,,,,43.0371766,-91.9221212,3963,4850
S1962IA065040,1071576,71215,69239,1081529,S1962IA065040,X65323V-4-1,2014,site_obsdate,8/5/2014 0:00,8/5/2014 0:00,,,,,,43.0289202,-91.7293758,3963,4850
S1962IA065041,1071577,71216,69240,1081530,S1962IA065041,X65158D-1-0,2014,site_obsdate,8/5/2014 0:00,8/5/2014 0:00,,,,,,43.0518459,-91.7670132,3963,4850
S1962IA065042,1071578,71217,69241,1081531,S1962IA065042,X65622-26-1,2014,site_obsdate,7/28/2014 0:00,8/5/2014 0:00,,,,,,43.0376259,-91.7999329,3963,4850
S1962IA065043,1071579,71218,69242,1081532,S1962IA065043,X65780,2014,site_obsdate,8/5/2014 0:00,8/5/2014 0:00,,,,,,42.9499977,-91.9007608,3963,4850
S1962IA065044,1071580,71219,69243,1081533,S1962IA065044,X65782,2014,site_obsdate,8/6/2014 0:00,8/6/2014 0:00,,,,,,42.9208793,-91.8528499,3963,4850
S1962IA065045,950892,71220,69244,968204,S1962IA065045,X6563V-4-1,2013,site_obsdate,12/20/2013 0:00,12/20/2013 0:00,,,,,,43.0309644,-91.7593538,3963,4850
S1962IA065046,1071581,71221,69245,1081534,S1962IA065046,X65926-1-1,2014,site_obsdate,8/6/2014 0:00,8/6/2014 0:00,,,,,,43.0140652,-91.7480178,3963,4850
S1962IA065048,1071582,71222,69246,1081535,S1962IA065048,X65291-2-1,2014,site_obsdate,8/6/2014 0:00,8/6/2014 0:00,,,,,,43.0144176,-91.7636132,3963,4850
S1962IA065050,1071583,71223,69247,1081536,S1962IA065050,X65175-1,2014,site_obsdate,8/6/2014 0:00,8/6/2014 0:00,,,,,,43.0335982,-91.7849504,3963,4850
S1962IA065051,1071584,71224,69248,1081537,S1962IA065051,X65214N7-1,2014,site_obsdate,8/6/2014 0:00,8/6/2014 0:00,,,,,,42.977113,-91.6075901,3963,4850
S1962IA065053,1071585,71225,69249,1081538,S1962IA065053,X6541V-7-1,2014,site_obsdate,8/6/2014 0:00,8/6/2014 0:00,,,,,,43.028323,-91.7258363,3963,4850
S1963IA065001,1071586,71227,69251,1081539,S1963IA065001,X65395A-4-1B,2014,site_obsdate,7/28/2014 0:00,8/6/2014 0:00,,,,,,42.8323648,-92.0211898,3963,4850
S1963IA065002,1071589,71228,69252,1081554,S1963IA065002,X6541-3-1,2014,site_obsdate,8/13/2014 0:00,8/11/2014 0:00,,,,,,42.6557515,-92.0427894,3963,4850
S1965IA065006,1071590,71229,69253,1081555,S1965IA065006,X657-1-0,2014,site_obsdate,11/1/1965 0:00,8/11/2014 0:00,,,,,,43.0106464,-91.7410904,3963,4850
S1965IA089937,1099103,71263,69287,1106482,S1965IA089937,X45-776-1,2014,site_obsdate,,12/10/2014 0:00,,,,Psammentic Hapludalfs,,43.47903823852539,-92.37531280517578,3963,4862
S1965IA089938,1099104,71264,69288,1106483,S1965IA089938,X45-777U-1,1966,site_obsdate,12/5/1966 0:00,12/5/1966 0:00,,,,,,43.28553009033203,-92.09343719482422,3963,4862
S1966IA065009,1071591,71265,69289,1081556,S1966IA065009,X65193-2-1,2014,site_obsdate,8/12/2014 0:00,8/12/2014 0:00,,,,,,42.995701,-91.6615929,3963,4850
S1966IA065011,1076892,71266,69290,1081557,S1966IA065011,X65487-1-0,2014,site_obsdate,8/12/2014 0:00,8/12/2014 0:00,,,,,,43.0176055,-91.7595419,3963,4850
S1966IA065012,1076893,71267,69291,1081558,S1966IA065012,X65480F-10-1,2014,site_obsdate,8/12/2014 0:00,8/12/2014 0:00,,,,,,42.8155965,-91.6675568,3963,4850
S1966IA065111,1095229,71268,69292,1104224,S1966IA065111,X65487-1-0B,2014,site_obsdate,8/12/2014 0:00,12/2/2014 0:00,,,,,,42.956180572509766,-91.80909729003906,3963,4850
S1966IA065112,1095230,71269,69293,1104225,S1966IA065112,X65480F-101B,2014,site_obsdate,8/12/2014 0:00,12/2/2014 0:00,,,,,,42.87820053100586,-91.7928695678711,3963,4850
S1970IA065002,1076906,71274,69298,1081548,S1970IA065002,X65480F,1970,site_obsdate,7/7/1970 0:00,7/7/1970 0:00,,,,,,42.8151434,-91.6481717,3963,4850
S1971IA065002,1076898,71276,69300,1081563,S1971IA065002,X65443,1971,site_obsdate,8/3/1971 0:00,8/3/1971 0:00,,,,,,43.0168834,-91.8816112,3963,4850
S1971IA065003,1076899,71277,69301,1081541,S1971IA065003,X6584,1971,site_obsdate,8/25/1971 0:00,8/25/1971 0:00,,,,,,42.7076904,-91.864356,3963,4850
S1971IA065004,1076900,71278,69302,1081542,S1971IA065004,X65C133,1971,site_obsdate,8/13/2014 0:00,8/25/1971 0:00,,,,,,42.7304646,-91.9037038,3963,4850
S1972IA065002,1076904,71279,69303,1081546,S1972IA065002,X65778A,1972,site_obsdate,9/8/1972 0:00,9/8/1972 0:00,,,,,,43.0002384,-91.6620982,3963,4850
S1972IA065003,1076905,71280,69304,1081547,S1972IA065003,X65480B,1972,site_obsdate,,9/4/1972 0:00,Alfisols,,,,,42.9659936,-91.6072317,3963,4850
S1972IA065005,1076907,71282,69306,1081549,S1972IA065005,X65782B,1972,site_obsdate,8/23/1972 0:00,8/23/1972 0:00,,,,,,42.7543922,-91.7192183,3963,4850
S1972IA065007,1076908,71284,69308,1081550,S1972IA065007,X6511B,1972,site_obsdate,8/13/2014 0:00,9/8/1972 0:00,,,,,,42.9698186,-91.8118632,3963,4850
S1975IA065013,845250,71292,69316,863696,S1975IA065013,X658,2013,site_obsdate,,2/20/2013 0:00,,,,,,43.0401655,-91.7183668,3963,4850
S1976IA061007,836576,71296,69320,854222,S1976IA061007,X6198,1976,site_obsdate,8/2/1976 0:00,8/2/1976 0:00,,,,,,42.3177169,-90.8839948,3963,4848
S1978IA061003,950938,71299,69323,968253,S1978IA061003,X61775,1978,site_obsdate,7/20/1978 0:00,7/20/1978 0:00,,,,,,42.4457875,-90.9241157,3963,4848
S1978IA061004,836545,71300,69324,854191,S1978IA061004,X61926,1978,site_obsdate,7/20/1978 0:00,7/20/1978 0:00,,,,,,42.4316272,-90.899587,3963,4848
S1978IA061005,836552,71301,69325,854198,S1978IA061005,X61763,1978,site_obsdate,7/21/1978 0:00,7/21/1978 0:00,,,,,,42.4583885,-90.9167545,3963,4848
S1978IA061007,1071516,71305,69327,1079369,S1978IA061007,X61977,1978,site_obsdate,8/16/1978 0:00,8/16/1978 0:00,,,,,,42.5764767,-90.6941351,3963,4848
S1979IA061004,1071520,71311,69333,1079373,S1979IA061004,X61726,1979,site_obsdate,7/18/1979 0:00,7/18/1979 0:00,,,,,,42.4024698,-91.1158052,3963,4848
S1979IA061005,1071521,71312,69334,1079374,S1979IA061005,X61777,1979,site_obsdate,7/19/1979 0:00,7/19/1979 0:00,,,,,,42.4024603,-91.1116676,3963,4848
S1979IA061013,1071522,71316,69338,1079375,S1979IA061013,X61407B,1979,site_obsdate,7/10/1979 0:00,7/10/1979 0:00,,,,,,42.391307,-91.0736013,3963,4848
S1979IA061014,1071523,71317,69339,1079376,S1979IA061014,X61119-2,1979,site_obsdate,7/27/1979 0:00,7/27/1979 0:00,,,,,,42.4263665,-91.0696345,3963,4848
S1979IA061016,1071524,71318,69340,1079377,S1979IA061016,X61119-1,1979,site_obsdate,7/17/1979 0:00,7/17/1979 0:00,,,,,,42.4307189,-91.052824,3963,4848
S1983IA061012,1090643,71323,69345,854186,S1983IA061012,X61183,2013,site_obsdate,,2/8/2013 0:00,,,,,,42.5954565,-90.9417349,3963,4848
S1983IA061030,836567,71324,69346,854213,S1983IA061030,X61215C2,2013,site_obsdate,2/14/2013 0:00,2/14/2013 0:00,,,,,,42.4087184,-90.6020543,3963,4848
S1984IA097035,431692,71329,69350,434601,S1984IA097035,X49-84-1,1984,site_obsdate,4/26/2010 0:00,9/11/1984 0:00,,,,,,42.2677422,-90.8372803,3963,4866
S1988IA097004,836488,71338,69359,854134,S1988IA097004,X49-490-2,2013,site_obsdate,,2/5/2013 0:00,,,,,,42.2500235,-90.4534999,3963,4866
S1988IA097012,836496,71344,69365,854142,S1988IA097012,X49-962-1,2013,site_obsdate,2/5/2013 0:00,2/5/2013 0:00,,,,,,42.0520536,-90.7508506,3963,4866
S1988IA097014,836498,71345,69366,854144,S1988IA097014,X49-158-1,2013,site_obsdate,,2/5/2013 0:00,,,,,,42.3761249,-90.5595932006836,3963,4866
S1988IA097021,836505,71349,69370,854151,S1988IA097021,X49-159-1,2013,site_obsdate,,2/5/2013 0:00,,,,,,42.0883139,-90.1974338,3963,4866
S1988IA097026,836510,71352,69373,854156,S1988IA097026,X49-484-1,2013,site_obsdate,,2/6/2013 0:00,,,,,,42.0434802,-90.6841063,3963,4866
S1988IA097036,836520,71358,69379,854166,S1988IA097036,X49-315-1,2013,site_obsdate,,2/7/2013 0:00,,,,,,42.1095451,-90.795814,3963,4866
S1988IA097039,836523,71360,69381,854169,S1988IA097039,X49-977-1,2013,site_obsdate,2/8/2013 0:00,2/8/2013 0:00,,,,,,42.0729602,-90.8183273,3963,4866
S1988IA097050,836534,71366,69387,854180,S1988IA097050,X49-352-1,2013,site_obsdate,,2/8/2013 0:00,,,,,,42.0767681,-90.4188351,3963,4866
S1988IA097051,836535,71367,69388,854181,S1988IA097051,X49-914D2,2013,site_obsdate,,2/8/2013 0:00,,,,,,42.1047544,-90.6354579,3963,4866
S1984IA097100,1098101,71373,69394,1201908,S1984IA097100,X49-158-2,2014,site_obsdate,12/8/2014 0:00,12/8/2014 0:00,,,,,,42.2912941,-90.6939392,3963,4866
S1984IA097000,1098109,71381,69402,1201907,S1984IA097000,X49-291-1,2014,site_obsdate,4/4/2004 0:00,12/8/2014 0:00,,,,,,42.2562942,-90.586792,3963,4866
1982IA097101,1098116,71387,69408,1201905,S1982IA097101,X49-488-1,2014,site_obsdate,10/21/1982 0:00,12/8/2014 0:00,,,,,,42.1575203,-90.8482895,3963,4866
S1985IA097101,1098121,71392,69413,1201909,S1985IA097101,X49-799G-3,2014,site_obsdate,8/13/1985 0:00,12/8/2014 0:00,,,,,,42.3472252,-90.6015167,3963,4866
S2001IA089001,1081264,71413,69434,1089773,S2001IA089001,X45-704-1,1965,site_obsdate,5/7/1965 0:00,5/7/1965 0:00,,,,,,43.4725948,-92.0916571,3963,4862
S1983IA105013,947407,70817,68845,965116,S1983IA105013,X53-246-1,1983,site_obsdate,,8/10/1983 0:00,Alfisols,Aqualfs,,,fine-silty,42.2804423,-90.9180192,3963,4870
S1986IA005007,890837,70872,68900,908341,S1986IA005007,X3-926-1,1986,site_obsdate,,10/29/1986 0:00,Alfisols,Aqualfs,,,fine-silty,43.4647731,-91.339907,3963,4820
S1987IA105101,947453,70902,68930,965162,S1987IA105101,X53-351-1,2013,site_obsdate,,12/16/2013 0:00,Alfisols,Aqualfs,,,fine-silty,42.0582195,-90.9305335,3963,4870
S1978IA055006,947381,70756,68784,965090,S1978IA055006,X28-152-1,1978,site_obsdate,,12/7/1978 0:00,Mollisols,Aquolls,,,sandy-skeletal,42.4424031,-91.5280803,3963,4845
S1982IA105012,947441,70780,68808,965150,S1982IA105012,X53-152-2,1982,site_obsdate,,6/25/1982 0:00,Mollisols,Aquolls,,,sandy-skeletal,42.2103903,-91.1901245,3963,4870
S1983IA105007,947429,70811,68839,965138,S1983IA105007,X53-42-2,1983,site_obsdate,,8/10/1983 0:00,Mollisols,Aquolls,,,sandy,42.2794225,-91.2152685,3963,4870
S1984IA105002,947432,70832,68860,965141,S1984IA105002,X53-135-2,1984,site_obsdate,,9/4/1984 0:00,Mollisols,Aquolls,,,fine-loamy,42.012152,-91.1544339,3963,4870
S1984IA105010,947434,70836,68864,965143,S1984IA105010,X53-489-1,1984,site_obsdate,,9/5/1984 0:00,Mollisols,Aquolls,,,fine-silty,42.1811495,-91.2669696,3963,4870
S1985IA105003,947446,70860,68888,965155,S1985IA105003,X53-152-1,1985,site_obsdate,,11/14/1985 0:00,Mollisols,Aquolls,,,sandy-skeletal,42.2430988,-91.3486097,3963,4870
S1985IA105006,947447,70863,68891,965156,S1985IA105006,X53-42-1,1985,site_obsdate,,11/13/1985 0:00,Mollisols,Aquolls,,,sandy,42.027563,-91.133558,3963,4870
S1956ID045018,101495,1016,1016,101512,S1956ID045018,40A1055,1956,site_obsdate,7/26/1956 0:00,7/26/1956 0:00,,,,,,43.8620949,-116.5512543,3964,4939
S1956ID045017,101494,1017,1017,101511,S1956ID045017,40A1056,1956,site_obsdate,7/26/1956 0:00,7/26/1956 0:00,,,,,,43.84681701660156,-116.5370865,3964,4939
S1957ID053001,101520,1035,1035,101537,S1957ID053001,40A1074,1957,site_obsdate,5/31/1957 0:00,5/31/1957 0:00,,,,,,42.5758324,-113.9552765,3964,4943
S1957ID083001,101578,1046,1046,101595,S1957ID083001,40A1085,1957,site_obsdate,5/29/1957 0:00,5/29/1957 0:00,,,,,,42.4541664,-114.49666595458984,3964,4958
S1960ID019008,101391,1059,1059,101408,S1960ID019008,40A1098,1960,site_obsdate,8/9/1960 0:00,8/9/1960 0:00,,,,,,43.5390739,-112.4686279,3964,4926
S1958ID025001,101413,1064,1064,101430,S1958ID025001,40A1103,1958,site_obsdate,9/17/1958 0:00,9/17/1958 0:00,,,,,,43.2866669,-115.0475006,3964,4929
S1959ID011004,101344,1080,1080,101361,S1959ID011004,40A1119,1959,site_obsdate,8/18/1959 0:00,8/18/1959 0:00,,,,,,43.4132423,-112.4119568,3964,4922
S1960ID019009,101392,1083,1083,101409,S1960ID019009,40A1122,1960,site_obsdate,8/9/1960 0:00,8/9/1960 0:00,,,,,,43.5360184,-112.4783478,3964,4926
S1959ID011006,101345,1086,1086,101362,S1959ID011006,40A1125,1959,site_obsdate,10/15/1959 0:00,10/15/1959 0:00,,,,,,43.4171295,-112.4152908,3964,4922
S1958ID013006,101361,1090,1090,101378,S1958ID013006,40A1129,1958,site_obsdate,10/30/1958 0:00,10/30/1958 0:00,,,,,,42.8812981,-113.1450272,3964,4955
S1958ID083009,101579,1091,1091,101596,S1958ID083009,40A1130,1958,site_obsdate,9/30/1958 0:00,9/30/1958 0:00,,,,,,42.2432327,-114.9306259,3964,4958
S1958ID083011,101580,1092,1092,101597,S1958ID083011,40A1131,1958,site_obsdate,10/2/1958 0:00,10/2/1958 0:00,,,,,,42.2421227,-114.956459,3964,4958
S1968ID017001,101387,5508,5508,101404,S1968ID017001,68C0095,1968,site_obsdate,9/9/1968 0:00,9/9/1968 0:00,,,,,,48.1668053,-117.0141296,3964,4925
S1970ID017003,101390,5742,5742,101407,S1970ID017003,70C0007,1970,site_obsdate,7/24/1970 0:00,7/24/1970 0:00,,,,,,48.2227783,-116.6152802,3964,4925
S1970ID079001,101557,5746,5746,101574,S1970ID079001,70C0011,1970,site_obsdate,7/25/1970 0:00,7/25/1970 0:00,,,,,,47.5315361,-115.708519,3964,4956
S1974ID049001,101518,6349,6349,101535,S1974ID049001,75C0001,1974,site_obsdate,4/8/1974 0:00,4/8/1974 0:00,,,,,,45.666111,-116.2977753,3964,4941
S1974ID049002,101519,6350,6350,101536,S1974ID049002,75C0002,1974,site_obsdate,4/9/1974 0:00,4/9/1974 0:00,,,,,,45.666111,-116.2977753,3964,4941
80ID055001,956372,7872,7872,974666,80ID055001,80P0285,1980,site_obsdate,,6/1/1980 0:00,,,,,,47.5066667,-116.9188889,3964,4944
80ID055002,956373,7873,7873,974667,80ID055002,80P0286,1980,site_obsdate,,6/1/1980 0:00,,,,,,47.5027778,-116.9333333,3964,4944
80ID055003,956374,7874,7874,974668,80ID055003,80P0287,1980,site_obsdate,,6/1/1980 0:00,,,,,,47.3811111,-116.8666667,3964,4944
80ID055004,956375,7875,7875,974669,80ID055004,80P0288,1980,site_obsdate,,6/1/1980 0:00,,,,,,47.3847222,-116.875,3964,4944
80ID017005,956376,7876,7876,974670,80ID017005,80P0289,1980,site_obsdate,,6/1/1980 0:00,,,,,,48.0238889,-116.8291667,3964,4925
80ID017006,956377,7877,7877,974671,80ID017006,80P0290,1980,site_obsdate,,6/1/1980 0:00,,,,,,48.0255556,-116.81999969482422,3964,4925
91ID035100,101432,18875,18875,101449,S1991ID035100,92P0252,1990,site_obsdate,9/24/1990 0:00,9/24/1990 0:00,,,,,,46.3397217,-115.9191666,3964,4934
91ID035200,101433,18876,18876,101450,S1991ID035200,92P0253,1991,site_obsdate,7/2/1991 0:00,7/2/1991 0:00,,,,,,46.3647232,-115.9344406,3964,4934
99ID035003,108786,24583,24583,108772,S1999ID035003,99P0549,1999,site_obsdate,7/21/1999 0:00,7/21/1999 0:00,,,,,,46.7733345,-115.8580551,3964,4934
03ID019001,153305,30821,30705,157239,S2003ID019001,03N0716,2003,site_obsdate,5/19/2003 0:00,5/19/2003 0:00,,,,,,43.5238876,-111.4794464,3964,4926
03ID019002,153372,30822,30706,157292,S2003ID019002,03N0717,2003,site_obsdate,5/19/2003 0:00,5/19/2003 0:00,,,,,,43.5238876,-111.4794464,3964,4926
03ID019003,153500,30823,30707,157375,S2003ID019003,03N0718,2003,site_obsdate,5/20/2003 0:00,5/20/2003 0:00,,,,,,43.5172234,-111.4808349609375,3964,4926
S2003ID083001,240249,31132,31013,236928,Wilson Creek,04N0413,2003,site_obsdate,9/24/2003 0:00,9/24/2003 0:00,,,,,,42.0292206,-115.0027771,3964,4958
