upedonid,peiid,pedon_key,site_key,usiteid,Yearlabel,year_source,baseline_year,baseline_land_use,baseline_developed,sampled_before_1985,region_group,lcms_version,samp_classdate,site_obsdate,TAXORDER,TAXSUBORDER,GREATGROUP,SUBGROUP,PARTICLESIZE,latitude,longitude,state_key,county_key
1988MO121029,473458,45397,44683,1988MO121029,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1988MO121027,473456,45399,44685,1988MO121027,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1988MO121026,473455,45400,44686,1988MO121026,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1988MO121024,473454,45401,44687,1988MO121024,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1988MO121023,473453,45402,44688,1988MO121023,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1988MO121022,473452,45403,44689,1988MO121022,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1988MO121021,473451,45404,44690,1988MO121021,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1988MO121019,473449,45406,44692,1988MO121019,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1988MO121018,473448,45407,44693,1988MO121018,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1988MO121017,473447,45408,44694,1988MO121017,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1988MO121016,473446,45409,44695,1988MO121016,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1988MO121015,473445,45410,44696,1988MO121015,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1988MO121014,473444,45411,44697,1988MO121014,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1988MO121013,473443,45412,44698,1988MO121013,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1988MO121012,473442,45413,44699,1988MO121012,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1988MO121011,473441,45414,44700,1988MO121011,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1988MO121010,473440,45415,44701,1988MO121010,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1988MO121009,473439,45416,44702,1988MO121009,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1988MO121008,473438,45417,44703,1988MO121008,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1988MO121007,473437,45418,44704,1988MO121007,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1988MO121006,473616,45419,44705,1988MO121006,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1988MO121005,473615,45420,44706,1988MO121005,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1988MO121004,473614,45421,44707,1988MO121004,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1988MO121003,473613,45422,44708,1988MO121003,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1988MO007013,473388,45478,44764,1988MO007013,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5704
1988MO001018,473385,45481,44767,1988MO001018,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5701
1988MO001017,473384,45482,44768,1988MO001017,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5701
1988MO001016,473383,45483,44769,1988MO001016,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5701
1988MO001015,473382,45484,44770,1988MO001015,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5701
1988MO001014,473381,45485,44771,1988MO001014,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5701
1988MO001012,473379,45487,44773,1988MO001012,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5701
1988MO001011,473378,45488,44774,1988MO001011,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5701
1988MO001010,473377,45489,44775,1988MO001010,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5701
1988MO001009,473376,45490,44776,1988MO001009,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5701
1988MO001008,473375,45491,44777,1988MO001008,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5701
1988MO001007,473374,45492,44778,1988MO001007,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5701
1988MO001006,473373,45493,44779,1988MO001006,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5701
1988MO001005,473372,45494,44780,1988MO001005,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5701
1988MO001004,473371,45495,44781,1988MO001004,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5701
1988MO001003,473370,45496,44782,1988MO001003,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5701
1988MO001002,473369,45497,44783,1988MO001002,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5701
1988MO001001,473368,45498,44784,1988MO001001,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5701
1987MO211009,473342,45524,44810,1987MO211009,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5805
1987MO211008,473341,45525,44811,1987MO211008,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5805
1987MO211006,473339,45527,44813,1987MO211006,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5805
1987MO211005,473338,45528,44814,1987MO211005,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5805
1987MO211004,473337,45529,44815,1987MO211004,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5805
1987MO211003,473556,45530,44816,1987MO211003,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5805
1987MO211002,473555,45531,44817,1987MO211002,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5805
1987MO211001,473554,45532,44818,1987MO211001,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5805
1987MO171014,473553,45533,44819,1987MO171014,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5786
1987MO171012,473551,45535,44821,1987MO171012,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5786
1987MO171009,473548,45538,44824,1987MO171009,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5786
1987MO171008,473547,45539,44825,1987MO171008,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5786
1987MO171007,473546,45540,44826,1987MO171007,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5786
1987MO171005,473544,45542,44828,1987MO171005,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5786
1987MO171003,473542,45544,44830,1987MO171003,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5786
1987MO171002,473541,45545,44831,1987MO171002,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5786
1987MO171001,473540,45546,44832,1987MO171001,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5786
1987MO163031,473539,45547,44833,1987MO163031,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5782
1987MO163016,473531,45548,44834,1987MO163016,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5782
1987MO163015,473530,45549,44835,1987MO163015,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5782
1987MO159018,473331,45567,44853,1987MO159018,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5780
1987MO143002,473330,45568,44854,1987MO143002,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5772
1987MO143001,473329,45569,44855,1987MO143001,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5772
1987MO121037,473328,45570,44856,1987MO121037,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1987MO121036,473327,45571,44857,1987MO121036,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1987MO121035,473326,45572,44858,1987MO121035,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1987MO121034,473325,45573,44859,1987MO121034,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1987MO121033,473324,45574,44860,1987MO121033,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1987MO121032,473323,45575,44861,1987MO121032,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1987MO121023,473321,45577,44863,1987MO121023,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1987MO121021,473319,45579,44865,1987MO121021,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1987MO121020,473318,45580,44866,1987MO121020,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1987MO121018,473317,45581,44867,1987MO121018,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1987MO121017,473316,45582,44868,1987MO121017,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1987MO121016,473315,45583,44869,1987MO121016,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1987MO121015,473314,45584,44870,1987MO121015,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1987MO121014,473313,45585,44871,1987MO121014,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1987MO121013,473312,45586,44872,1987MO121013,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1987MO121012,473311,45587,44873,1987MO121012,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1987MO121011,473310,45588,44874,1987MO121011,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1987MO121010,473309,45589,44875,1987MO121010,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1987MO121009,473308,45590,44876,1987MO121009,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1987MO121008,473307,45591,44877,1987MO121008,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1987MO121006,473306,45592,44878,1987MO121006,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1987MO121005,473305,45593,44879,1987MO121005,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1987MO121004,473304,45594,44880,1987MO121004,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1987MO121002,473303,45595,44881,1987MO121002,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1987MO121001,473302,45596,44882,1987MO121001,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1987MO073037,473288,45609,44895,1987MO073037,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5737
1987MO073014,473287,45610,44896,1987MO073014,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5737
1987MO073011,473284,45613,44899,1987MO073011,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5737
1987MO073009,473282,45615,44901,1987MO073009,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5737
1987MO023001,472391,45626,44912,1987MO023001,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5712
1987MO007006,472376,45641,44927,1987MO007006,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5704
1987MO001020,472374,45643,44929,1987MO001020,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5701
1987MO001019,472373,45644,44930,1987MO001019,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5701
1987MO001018,472372,45645,44931,1987MO001018,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5701
1987MO001017,472371,45646,44932,1987MO001017,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5701
1987MO001013,472368,45649,44935,1987MO001013,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5701
1987MO001012,472367,45650,44936,1987MO001012,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5701
1986MO159011,472362,45655,44941,1986MO159011,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5780
1986MO159010,472361,45656,44942,1986MO159010,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5780
1986MO159008,472360,45657,44943,1986MO159008,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5780
1986MO159007,472359,45658,44944,1986MO159007,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5780
1986MO159006,472358,45659,44945,1986MO159006,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5780
1986MO121013,472357,45660,44946,1986MO121013,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1986MO013005,472339,45678,44964,1986MO013005,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.3849278,-93.7720083,3976,5707
2009MO171050,473241,45697,44983,2009MO171050,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5786
2009MO151003,473225,45710,44996,2009MO151003,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5776
2009MO151002,473224,45711,44997,2009MO151002,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5776
2009MO151001,473223,45712,44998,2009MO151001,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5776
2009MO101004,473201,45729,45015,2009MO101004,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5751
2009MO101003,473200,45730,45016,2009MO101003,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5751
2009MO101002,473199,45731,45017,2009MO101002,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5751
2009MO101001,473198,45732,45018,2009MO101001,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5751
1988MO121002,473612,45738,45024,1988MO121002,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1988MO121001,473611,45739,45025,1988MO121001,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5761
1988MO073020,473596,45753,45039,1988MO073020,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5737
1988MO073018,473594,45755,45041,1988MO073018,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5737
1988MO073016,473593,45756,45042,1988MO073016,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5737
1988MO073014,473591,45758,45044,1988MO073014,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5737
1988MO073013,473590,45759,45045,1988MO073013,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5737
1988MO073011,473588,45761,45047,1988MO073011,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5737
1988MO073009,473586,45763,45049,1988MO073009,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5737
1988MO073007,473584,45765,45051,1988MO073007,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5737
1988MO045018,473582,45767,45053,1988MO045018,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5723
1988MO045016,473580,45769,45055,1988MO045016,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5723
1988MO045015,473579,45770,45056,1988MO045015,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5723
1988MO045014,473578,45771,45057,1988MO045014,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5723
1988MO045013,473577,45772,45058,1988MO045013,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5723
1988MO045012,473576,45773,45059,1988MO045012,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5723
1988MO045011,473575,45774,45060,1988MO045011,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5723
1988MO045009,473573,45776,45062,1988MO045009,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5723
1988MO045007,473571,45778,45064,1988MO045007,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5723
1988MO045006,473570,45779,45065,1988MO045006,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/25/2011 0:00,1/25/2011 0:00,,,,,,38.9672203,-92.3450012,3976,5723
